customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-12636,Male,0,Yes,Yes,29,Month-to-month,No,No internet service,No internet service,No,Yes,Bank transfer,73.48,2148.65,2,No
CUST-12637,Female,1,Yes,No,71,Month-to-month,DSL,No,No,No internet service,No,Credit card,97.18,7022.3,0,No
CUST-12638,Male,0,Yes,No,12,Month-to-month,DSL,No internet service,No,No internet service,Yes,Mailed check,72.97,871.08,0,Yes
CUST-12639,Female,0,Yes,Yes,30,Two year,No,No,Yes,No internet service,No,Electronic check,80.61,2456.93,1,No
CUST-12640,Male,0,No,Yes,65,One year,Fiber optic,No,No internet service,No,Yes,Credit card,48.36,3151.44,3,No
CUST-12641,Male,0,No,No,58,Month-to-month,Fiber optic,No,Yes,No,No,Credit card,56.71,3323.62,1,No
CUST-12642,Male,0,Yes,Yes,55,Month-to-month,DSL,No internet service,No internet service,No,No,Bank transfer,77.16,4250.98,1,No
CUST-12643,Male,0,No,No,38,One year,No,Yes,No,Yes,Yes,Credit card,37.83,1492.52,0,No
CUST-12644,Male,0,Yes,No,63,Month-to-month,Fiber optic,No,No,Yes,Yes,Credit card,69.14,4303.19,2,Yes
CUST-12645,Male,0,No,No,16,Month-to-month,DSL,No,No,No internet service,Yes,Bank transfer,74.87,1075.55,0,Yes
CUST-12646,Female,0,Yes,No,59,Two year,DSL,No,Yes,Yes,Yes,Mailed check,64.23,3810.44,2,No
CUST-12647,Female,0,Yes,Yes,42,Month-to-month,DSL,No internet service,No,No,No,Electronic check,71.39,2908.13,0,No
CUST-12648,Female,0,Yes,No,25,Month-to-month,DSL,Yes,Yes,No,Yes,Bank transfer,66.16,1719.59,2,No
CUST-12649,Male,0,Yes,No,15,Month-to-month,DSL,No,No internet service,No,Yes,Credit card,52.56,760.99,0,Yes
CUST-12650,Female,0,Yes,No,38,One year,DSL,No,No,No internet service,Yes,Bank transfer,41.44,1522.81,3,No
CUST-12651,Female,0,Yes,No,0,One year,DSL,No internet service,Yes,Yes,Yes,Bank transfer,63.19,135.03,4,No
CUST-12652,Female,0,Yes,No,52,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Bank transfer,91.09,4735.76,0,Yes
CUST-12653,Male,0,No,Yes,17,One year,Fiber optic,Yes,No internet service,No internet service,No,Mailed check,85.49,1442.82,2,No
CUST-12654,Female,0,No,No,28,Two year,Fiber optic,Yes,Yes,No internet service,No,Electronic check,58.09,1663.92,0,Yes
CUST-12655,Female,0,Yes,Yes,14,Two year,No,No,Yes,No internet service,Yes,Bank transfer,57.68,848.29,0,No
CUST-12656,Male,1,Yes,Yes,33,Month-to-month,DSL,Yes,Yes,No,No,Credit card,56.21,1911.89,2,No
CUST-12657,Male,0,No,No,27,Month-to-month,No,No,Yes,No,Yes,Electronic check,56.21,1451.02,1,No
CUST-12658,Female,0,No,No,13,Two year,No,Yes,Yes,No internet service,Yes,Electronic check,70.75,946.56,1,Yes
CUST-12659,Male,0,No,No,64,Month-to-month,No,No,No internet service,No internet service,Yes,Bank transfer,86.15,5498.94,0,No
CUST-12660,Male,0,Yes,Yes,55,Month-to-month,DSL,No,Yes,Yes,No,Mailed check,110.26,6018.25,1,No
CUST-12661,Female,0,No,Yes,28,Month-to-month,DSL,No internet service,No internet service,No,No,Credit card,48.4,1357.61,3,No
CUST-12662,Male,1,No,No,4,Two year,Fiber optic,Yes,No internet service,No,No,Mailed check,78.02,221.52,2,No
CUST-12663,Male,0,Yes,No,61,Month-to-month,DSL,Yes,No,Yes,Yes,Bank transfer,75.85,4673.0,2,No
CUST-12664,Male,0,No,Yes,50,Month-to-month,DSL,Yes,Yes,Yes,Yes,Electronic check,58.41,2905.97,2,No
CUST-12665,Female,0,Yes,No,40,One year,DSL,No,No internet service,Yes,Yes,Credit card,44.48,1755.32,3,No
CUST-12666,Male,0,Yes,No,44,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No,Mailed check,70.51,3095.56,2,Yes
CUST-12667,Female,0,No,No,0,Month-to-month,No,Yes,No,No,No,Mailed check,107.4,0.0,1,Yes
CUST-12668,Male,0,No,No,34,Month-to-month,DSL,Yes,Yes,No,No,Bank transfer,70.38,2449.95,2,No
CUST-12669,Female,0,No,No,13,Month-to-month,No,No,No internet service,Yes,Yes,Credit card,49.26,585.59,0,Yes
CUST-12670,Female,1,Yes,Yes,47,Two year,Fiber optic,No internet service,No,No,Yes,Credit card,61.85,2887.84,0,No
CUST-12671,Female,0,Yes,No,67,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Credit card,42.2,2816.57,0,Yes
CUST-12672,Female,1,No,No,38,Two year,Fiber optic,No,No,No internet service,No,Electronic check,65.37,2430.8,1,No
CUST-12673,Male,0,No,Yes,44,Month-to-month,DSL,Yes,No internet service,No internet service,No,Electronic check,78.67,3469.45,0,No
CUST-12674,Female,0,No,Yes,48,Month-to-month,No,No,No internet service,Yes,Yes,Credit card,51.15,2419.01,0,No
CUST-12675,Female,0,No,No,67,Month-to-month,Fiber optic,No,No internet service,No,No,Credit card,18.0,1135.79,2,No
CUST-12676,Female,0,No,No,2,Month-to-month,Fiber optic,No,Yes,No,No,Bank transfer,70.54,167.39,0,Yes
CUST-12677,Female,1,Yes,No,22,Month-to-month,Fiber optic,No,No internet service,No internet service,Yes,Credit card,54.97,1286.7,2,Yes
CUST-12678,Female,0,Yes,No,19,Month-to-month,DSL,No,No,No internet service,Yes,Mailed check,49.99,952.23,2,Yes
CUST-12679,Male,1,Yes,No,52,Two year,No,No internet service,No internet service,No internet service,Yes,Mailed check,49.81,,1,No
CUST-12680,Male,0,Yes,Yes,32,Month-to-month,No,Yes,No,Yes,No,Electronic check,73.01,2330.1,1,No
CUST-12681,Male,0,Yes,No,56,Two year,Fiber optic,Yes,No,No,Yes,Credit card,56.84,3157.24,1,No
CUST-12682,Male,0,No,No,34,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Bank transfer,83.61,,1,Yes
CUST-12683,Female,0,Yes,No,71,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,84.05,5972.25,2,No
CUST-12684,Female,1,No,Yes,55,One year,DSL,No,Yes,No,No,Credit card,59.59,3168.52,5,No
CUST-12685,Male,0,Yes,Yes,1,Month-to-month,DSL,No internet service,No,Yes,Yes,Electronic check,54.58,114.53,0,Yes
CUST-12686,Male,0,No,No,72,Month-to-month,Fiber optic,No,No,Yes,No,Credit card,67.55,4911.29,1,No
CUST-12687,Female,0,No,Yes,69,Month-to-month,Fiber optic,No,No internet service,No,Yes,Electronic check,62.09,4314.29,1,No
CUST-12688,Female,0,Yes,Yes,3,Month-to-month,No,No internet service,No,No,No,Credit card,29.95,0.0,1,No
CUST-12689,Female,0,Yes,No,28,One year,DSL,No internet service,No,No,Yes,Mailed check,103.28,2891.69,2,Yes
CUST-12690,Female,0,Yes,No,70,Month-to-month,DSL,No internet service,Yes,Yes,Yes,Electronic check,79.29,5594.97,3,Yes
CUST-12691,Female,0,No,No,61,Two year,DSL,No,No,No internet service,No,Electronic check,55.73,3418.5,1,No
CUST-12692,Female,0,No,Yes,34,Month-to-month,No,Yes,No,No,Yes,Bank transfer,26.67,917.04,1,No
CUST-12693,Male,0,No,Yes,39,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Electronic check,61.39,2438.99,4,No
CUST-12694,Female,0,No,No,2,Month-to-month,Fiber optic,No,Yes,No internet service,No,Mailed check,53.24,113.45,1,No
CUST-12695,Male,0,Yes,No,41,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,63.79,2675.57,1,No
CUST-12696,Male,0,No,Yes,48,Two year,Fiber optic,No,No,Yes,Yes,Credit card,21.72,1050.65,3,No
CUST-12697,Male,1,Yes,No,26,Two year,DSL,Yes,No internet service,Yes,No,Mailed check,55.56,1448.67,0,No
CUST-12698,Male,0,No,Yes,22,Month-to-month,DSL,No internet service,No internet service,No internet service,No,Bank transfer,56.77,1293.56,1,Yes
CUST-12699,Male,0,No,Yes,60,Month-to-month,DSL,No,No internet service,Yes,Yes,Credit card,61.15,3649.07,2,Yes
CUST-12700,Female,0,No,Yes,32,Two year,DSL,No internet service,No,No,Yes,Bank transfer,60.28,1874.1,2,No
CUST-12701,Female,0,No,No,19,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,66.05,1255.14,0,Yes
CUST-12702,Male,0,No,Yes,27,Month-to-month,DSL,Yes,No,No internet service,Yes,Credit card,95.42,2605.86,0,Yes
CUST-12703,Female,0,No,No,35,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,Electronic check,54.7,1960.77,3,Yes
CUST-12704,Male,0,Yes,No,18,Month-to-month,Fiber optic,No,No internet service,No,Yes,Bank transfer,46.78,888.58,1,Yes
CUST-12705,Male,0,Yes,No,40,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No,Credit card,30.45,1214.57,1,No
CUST-12706,Female,0,No,Yes,62,Month-to-month,No,No internet service,No,No,Yes,Bank transfer,54.78,3387.79,0,No
CUST-12707,Male,0,Yes,Yes,54,Two year,DSL,Yes,Yes,No,Yes,Mailed check,36.97,1966.77,0,No
CUST-12708,Female,0,Yes,Yes,16,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No,Mailed check,84.2,1359.69,1,No
CUST-12709,Female,0,Yes,No,34,Two year,DSL,No internet service,No internet service,No internet service,No,Mailed check,63.08,2062.66,4,No
CUST-12710,Male,0,No,No,39,One year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,83.79,3268.95,3,Yes
CUST-12711,Male,0,No,Yes,49,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,94.31,4763.67,1,Yes
CUST-12712,Female,0,No,No,55,Month-to-month,DSL,Yes,No,No internet service,No,Credit card,47.7,2548.31,1,Yes
CUST-12713,Female,0,No,No,35,Month-to-month,DSL,No internet service,Yes,Yes,No,Mailed check,58.05,2039.59,2,No
CUST-12714,Female,0,No,Yes,22,Two year,Fiber optic,Yes,No internet service,No,Yes,Electronic check,91.63,2034.75,3,No
CUST-12715,Male,0,No,Yes,48,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Mailed check,68.78,3326.76,0,No
CUST-12716,Male,0,Yes,Yes,9,Two year,Fiber optic,No,No internet service,No internet service,Yes,Credit card,75.43,630.54,4,Yes
CUST-12717,Female,0,No,Yes,49,One year,Fiber optic,Yes,No internet service,Yes,No,Bank transfer,85.66,4223.12,1,No
CUST-12718,Female,1,No,No,65,One year,Fiber optic,No internet service,Yes,No,Yes,Mailed check,82.93,5363.72,0,No
CUST-12719,Male,0,Yes,Yes,51,Month-to-month,Fiber optic,No internet service,No,Yes,Yes,Electronic check,73.21,3662.33,2,Yes
CUST-12720,Female,0,Yes,No,31,One year,DSL,Yes,No internet service,No internet service,Yes,Mailed check,92.93,2928.43,1,No
CUST-12721,Female,0,No,No,60,One year,Fiber optic,No internet service,No internet service,Yes,No,Bank transfer,63.63,3851.03,3,No
CUST-12722,Male,0,No,No,38,One year,Fiber optic,No internet service,No internet service,No,Yes,Bank transfer,75.39,2816.49,1,Yes
CUST-12723,Male,0,Yes,No,39,Month-to-month,No,No internet service,No internet service,No internet service,Yes,Mailed check,61.46,2369.75,3,No
CUST-12724,Female,0,Yes,No,62,One year,Fiber optic,Yes,Yes,No,No,Mailed check,85.41,5266.42,3,No
CUST-12725,Female,1,No,No,14,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Electronic check,50.98,631.54,3,Yes
CUST-12726,Male,0,No,No,56,One year,No,Yes,No internet service,No internet service,Yes,Credit card,31.34,1793.16,1,No
CUST-12727,Male,0,No,No,49,Month-to-month,No,No,Yes,Yes,Yes,Mailed check,78.1,3866.9,0,No
CUST-12728,Female,0,No,Yes,38,Month-to-month,DSL,No internet service,Yes,No,Yes,Credit card,44.6,1678.17,1,No
CUST-12729,Male,0,No,No,5,One year,No,No internet service,Yes,Yes,Yes,Mailed check,42.62,211.69,1,No
CUST-12730,Female,1,No,Yes,55,Month-to-month,DSL,No internet service,No internet service,No internet service,Yes,Bank transfer,90.3,,2,No
CUST-12731,Female,0,Yes,No,15,One year,No,No,No internet service,Yes,Yes,Bank transfer,84.33,1277.17,0,No
CUST-12732,Female,0,Yes,No,65,One year,DSL,No,Yes,No internet service,No,Mailed check,58.15,3712.37,1,No
CUST-12733,Male,0,No,No,57,One year,Fiber optic,Yes,Yes,Yes,Yes,Credit card,18.0,1050.42,3,No
CUST-12734,Male,0,Yes,No,26,One year,No,Yes,No,No internet service,Yes,Mailed check,75.66,1908.38,1,Yes
CUST-12735,Male,0,No,Yes,31,Month-to-month,DSL,Yes,No internet service,Yes,No,Credit card,78.25,2459.82,0,No
CUST-12736,Female,0,Yes,No,1,Month-to-month,No,Yes,No internet service,Yes,No,Credit card,75.34,22.1,2,Yes
CUST-12737,Male,1,Yes,No,36,One year,Fiber optic,No internet service,No internet service,Yes,Yes,Mailed check,74.42,2614.11,1,No
CUST-12738,Male,0,Yes,No,4,Month-to-month,DSL,No,No internet service,No internet service,Yes,Electronic check,61.37,244.08,3,Yes
CUST-12739,Male,0,Yes,No,72,Month-to-month,No,No internet service,No,No internet service,Yes,Credit card,56.79,4086.35,2,No
CUST-12740,Male,0,No,Yes,46,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,42.88,1977.67,1,No
CUST-12741,Male,0,No,No,17,Month-to-month,No,No internet service,No,No,No,Credit card,51.05,823.21,2,Yes
CUST-12742,Female,0,No,Yes,58,Two year,No,No internet service,No,Yes,Yes,Credit card,71.43,4153.08,1,No
CUST-12743,Female,0,Yes,No,1,Month-to-month,DSL,No internet service,No internet service,Yes,Yes,Electronic check,71.76,86.61,3,Yes
CUST-12744,Male,0,No,No,40,Month-to-month,DSL,No,No,No,Yes,Credit card,80.8,3290.29,3,Yes
CUST-12745,Male,0,Yes,No,8,Two year,DSL,No,No internet service,No,No,Electronic check,36.87,304.21,0,No
CUST-12746,Male,1,Yes,No,3,Two year,Fiber optic,No,Yes,No internet service,Yes,Electronic check,31.82,65.49,2,No
CUST-12747,Female,0,Yes,No,17,Month-to-month,DSL,No,No internet service,Yes,Yes,Electronic check,57.41,908.62,2,No
CUST-12748,Male,0,Yes,No,21,Two year,Fiber optic,Yes,No,Yes,Yes,Electronic check,44.6,860.09,2,No
CUST-12749,Female,0,Yes,No,52,Month-to-month,No,Yes,No,No,No,Electronic check,68.72,3589.59,0,No
CUST-12750,Male,0,Yes,No,65,One year,DSL,No,No internet service,Yes,No,Electronic check,38.8,2561.66,2,No
CUST-12751,Male,0,Yes,No,56,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,88.6,4917.09,2,Yes
CUST-12752,Female,0,No,No,54,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Mailed check,48.56,2635.0,3,No
CUST-12753,Female,0,No,No,41,Month-to-month,DSL,Yes,No,No internet service,Yes,Mailed check,96.85,3962.14,0,Yes
CUST-12754,Female,1,Yes,Yes,27,One year,DSL,No,No internet service,No,No,Electronic check,75.49,2074.14,0,Yes
CUST-12755,Female,0,Yes,Yes,18,Month-to-month,DSL,No internet service,No internet service,No internet service,No,Credit card,43.9,833.5,1,No
CUST-12756,Female,0,Yes,Yes,69,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,106.89,7262.1,0,No
CUST-12757,Female,0,No,Yes,38,One year,DSL,Yes,No,No internet service,Yes,Mailed check,70.31,2723.39,2,No
CUST-12758,Male,1,No,No,41,Month-to-month,No,No,Yes,No internet service,Yes,Electronic check,68.32,2813.73,0,No
CUST-12759,Male,0,Yes,Yes,1,Two year,No,No,No internet service,Yes,No,Electronic check,63.7,37.13,4,No
CUST-12760,Male,1,Yes,No,33,Month-to-month,DSL,No,No,No internet service,Yes,Electronic check,74.33,2427.72,0,No
CUST-12761,Male,1,Yes,Yes,49,Month-to-month,No,No,Yes,No,Yes,Credit card,75.51,3701.58,0,No
CUST-12762,Male,0,Yes,Yes,36,Month-to-month,No,No,No internet service,No internet service,Yes,Electronic check,47.7,1692.01,3,Yes
CUST-12763,Male,0,Yes,No,44,Month-to-month,DSL,Yes,No internet service,Yes,Yes,Bank transfer,60.73,2625.27,2,Yes
CUST-12764,Male,0,Yes,No,59,Month-to-month,No,No internet service,Yes,No internet service,Yes,Bank transfer,67.31,3935.9,1,No
CUST-12765,Female,0,No,No,1,Month-to-month,DSL,No,No,No internet service,No,Electronic check,76.65,24.64,0,Yes
CUST-12766,Male,0,No,No,66,One year,Fiber optic,Yes,No internet service,No internet service,Yes,Mailed check,76.99,5148.67,0,No
CUST-12767,Female,0,No,No,59,Month-to-month,DSL,Yes,No internet service,Yes,Yes,Electronic check,68.29,4031.91,4,No
CUST-12768,Male,0,Yes,No,30,Month-to-month,No,No internet service,Yes,Yes,Yes,Electronic check,53.99,1732.34,0,No
CUST-12769,Female,0,Yes,Yes,55,One year,No,No,Yes,No,No,Bank transfer,52.97,2931.9,0,No
CUST-12770,Female,1,Yes,Yes,4,Month-to-month,No,Yes,No internet service,No,Yes,Bank transfer,41.17,194.13,0,Yes
CUST-12771,Male,0,Yes,No,22,One year,No,No,No internet service,Yes,Yes,Mailed check,76.85,1637.62,1,No
CUST-12772,Male,0,Yes,No,7,Two year,DSL,No,No internet service,No internet service,Yes,Electronic check,52.68,357.85,2,No
CUST-12773,Female,1,Yes,No,46,Month-to-month,Fiber optic,No internet service,No,No,Yes,Bank transfer,61.16,2816.99,3,Yes
CUST-12774,Female,0,Yes,No,62,One year,DSL,No,No internet service,No,Yes,Credit card,69.75,4292.64,1,No
CUST-12775,Male,0,Yes,Yes,43,Two year,DSL,No internet service,No,Yes,Yes,Credit card,65.08,2775.2,1,No
CUST-12776,Female,0,No,No,51,Month-to-month,DSL,No,No internet service,No internet service,Yes,Electronic check,64.89,3330.4,1,No
CUST-12777,Female,1,No,No,10,Two year,No,No internet service,Yes,No,No,Bank transfer,46.9,490.99,1,Yes
CUST-12778,Male,0,No,No,68,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,70.38,4718.99,1,No
CUST-12779,Male,0,Yes,Yes,14,One year,DSL,No,Yes,No internet service,Yes,Credit card,58.74,836.55,2,No
CUST-12780,Male,0,Yes,No,38,Month-to-month,No,No internet service,Yes,Yes,No,Mailed check,63.27,2431.91,0,No
CUST-12781,Female,0,No,Yes,49,Month-to-month,No,Yes,Yes,No,Yes,Bank transfer,88.16,4290.33,4,No
CUST-12782,Female,0,No,No,62,Two year,DSL,No,No,No,Yes,Bank transfer,75.11,4622.22,2,No
CUST-12783,Female,0,No,Yes,68,Month-to-month,Fiber optic,No,Yes,Yes,No,Bank transfer,53.58,3665.51,0,Yes
CUST-12784,Female,1,Yes,No,43,Two year,Fiber optic,No internet service,No,No internet service,Yes,Credit card,62.02,2538.21,4,Yes
CUST-12785,Male,0,No,Yes,42,One year,Fiber optic,No internet service,No,Yes,No,Electronic check,96.99,4073.68,3,No
CUST-12786,Male,1,No,No,30,Two year,Fiber optic,Yes,Yes,No internet service,Yes,Credit card,58.85,1847.22,1,Yes
CUST-12787,Male,0,No,No,41,Two year,Fiber optic,Yes,No,No internet service,No,Mailed check,65.8,2567.98,0,Yes
CUST-12788,Male,1,No,No,49,One year,DSL,No internet service,No internet service,Yes,Yes,Electronic check,78.28,3876.86,0,No
CUST-12789,Female,0,Yes,No,47,Two year,Fiber optic,Yes,No,No,Yes,Mailed check,69.3,3284.32,0,No
CUST-12790,Female,0,No,No,43,One year,DSL,No,Yes,Yes,No,Electronic check,57.54,2402.31,1,No
CUST-12791,Male,0,No,No,32,Month-to-month,DSL,No internet service,No internet service,No,Yes,Bank transfer,50.13,1630.18,2,Yes
CUST-12792,Female,0,Yes,No,14,One year,DSL,No internet service,No,No,Yes,Mailed check,64.8,957.27,5,Yes
CUST-12793,Female,0,Yes,No,3,Month-to-month,Fiber optic,No internet service,No,No,Yes,Mailed check,78.16,175.65,2,Yes
CUST-12794,Male,0,Yes,No,30,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Mailed check,91.42,2707.24,3,Yes
CUST-12795,Female,0,No,No,28,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,35.69,1000.63,1,No
CUST-12796,Female,0,Yes,No,44,Month-to-month,DSL,Yes,Yes,No internet service,Yes,Credit card,100.26,4460.32,3,No
CUST-12797,Female,0,No,No,65,Month-to-month,No,No internet service,No internet service,No,Yes,Mailed check,59.23,3822.89,2,No
CUST-12798,Female,0,No,Yes,51,Month-to-month,DSL,Yes,Yes,No,Yes,Electronic check,83.5,4256.4,2,No
CUST-12799,Male,0,Yes,No,58,One year,Fiber optic,No,No,Yes,Yes,Bank transfer,50.25,2881.26,0,No
CUST-12800,Female,0,Yes,Yes,42,One year,DSL,No internet service,No internet service,Yes,No,Credit card,32.78,1377.99,1,No
CUST-12801,Male,0,No,Yes,67,Two year,Fiber optic,No,No,No,Yes,Mailed check,38.74,2647.91,1,No
CUST-12802,Female,1,No,Yes,68,Two year,Fiber optic,No internet service,Yes,No,Yes,Electronic check,58.38,3975.13,1,No
CUST-12803,Male,0,Yes,Yes,11,Two year,Fiber optic,No,No internet service,No,Yes,Credit card,75.48,812.41,1,No
CUST-12804,Male,0,No,No,46,One year,No,No,Yes,No internet service,Yes,Mailed check,65.62,3016.88,5,No
CUST-12805,Female,0,Yes,No,36,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Yes,Mailed check,60.0,2119.97,0,Yes
CUST-12806,Male,0,No,Yes,70,Two year,Fiber optic,No,No internet service,No,No,Mailed check,87.36,6065.48,3,No
CUST-12807,Male,0,No,No,42,Month-to-month,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,65.04,2791.85,1,No
CUST-12808,Female,1,No,No,1,Month-to-month,No,No,Yes,No,Yes,Electronic check,70.6,152.49,2,Yes
CUST-12809,Male,0,Yes,No,15,Month-to-month,No,No internet service,No,Yes,No,Bank transfer,120.0,1710.42,4,No
CUST-12810,Female,0,Yes,No,9,One year,Fiber optic,No internet service,Yes,No,Yes,Mailed check,64.84,612.67,2,No
CUST-12811,Male,0,No,No,14,One year,Fiber optic,Yes,No internet service,Yes,No,Mailed check,51.08,758.07,0,Yes
CUST-12812,Male,0,No,No,6,Month-to-month,No,Yes,No internet service,Yes,Yes,Electronic check,74.62,387.14,2,Yes
CUST-12813,Female,0,No,No,57,One year,No,No,No internet service,No internet service,Yes,Credit card,79.68,4518.17,1,Yes
CUST-12814,Male,0,Yes,No,36,Month-to-month,DSL,No internet service,No internet service,No,Yes,Mailed check,71.02,2527.87,0,No
CUST-12815,Male,0,No,No,49,Month-to-month,No,No,Yes,No internet service,Yes,Credit card,68.14,3433.91,1,No
CUST-12816,Female,1,No,No,72,Month-to-month,Fiber optic,No,Yes,No internet service,No,Credit card,94.64,6896.7,3,No
CUST-12817,Female,0,Yes,No,47,Month-to-month,Fiber optic,No internet service,No,Yes,Yes,Credit card,92.14,4284.52,1,No
CUST-12818,Male,1,No,No,34,One year,Fiber optic,No,No,No internet service,Yes,Mailed check,62.66,2057.48,3,No
CUST-12819,Female,0,Yes,No,19,Month-to-month,DSL,No internet service,No internet service,No internet service,No,Credit card,52.13,1029.12,3,Yes
CUST-12820,Female,0,No,No,55,Month-to-month,No,No,No,Yes,Yes,Bank transfer,73.58,4074.1,0,Yes
CUST-12821,Female,0,No,No,36,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Yes,Mailed check,52.02,1934.92,3,Yes
